rank,points,members,foreign_players,mean_age,salaries,spending,Mean_Player_Rating,Wins,Draws,Losses,Goals_For,Goals_Against,Goal_Difference,Season_2015-2016,Season_2016-2017,Season_2017-2018,Season_2018-2019,Season_2019-2020,Season_2020-2021,Season_2021-2022,Season_2022-2023,Season_Arsenal_summary_stats,Season_Aston Villa_summary_stats,Season_Bournemouth_summary_stats,Season_Brentford_summary_stats,Season_Brighton_summary_stats,Season_Burnley_summary_stats,Season_Cardiff_summary_stats,Season_Chelsea_summary_stats,Season_Crystal Palace_summary_stats,Season_Everton_summary_stats,Season_Fulham_summary_stats,Season_Huddersfield Town_summary_stats,Season_Hull City_summary_stats,Season_Leeds_summary_stats,Season_Leicester_summary_stats,Season_Liverpool_summary_stats,Season_Manchester City_summary_stats,Season_Manchester United_summary_stats,Season_Middlesbrough_summary_stats,Season_Newcastle_summary_stats,Season_Norwich_summary_stats,Season_Nottingham Forest_summary_stats,Season_Sheffield United_summary_stats,Season_Southampton_summary_stats,Season_Stoke City_summary_stats,Season_Sunderland_summary_stats,Season_Swansea_summary_stats,Season_Tottenham_summary_stats,Season_Watford_summary_stats,Season_West Bromwich Albion_summary_stats,Season_West Ham_summary_stats,Season_Wolverhampton_summary_stats,Team_Arsenal,Team_Aston Villa,Team_Bournemouth,Team_Brentford,Team_Brighton,Team_Burnley,Team_Cardiff,Team_Chelsea,Team_Crystal Palace,Team_Everton,Team_Fulham,Team_Huddersfield Town,Team_Hull City,Team_Leeds,Team_Leicester,Team_Liverpool,Team_Manchester City,Team_Manchester United,Team_Middlesbrough,Team_Newcastle,Team_Norwich,Team_Nottingham Forest,Team_Sheffield United,Team_Southampton,Team_Stoke City,Team_Sunderland,Team_Swansea,Team_Tottenham,Team_Watford,Team_West Bromwich Albion,Team_West Ham,Team_Wolverhampton,high_point,log_spending,normalized_points
4.355073669487884,8.2138095100061,3.311595788538612,1.7888543819998317,0.843800924389159,1798671.0,15391064.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.549297704200526,-1.5855936274728772
7.0,35.0,32.0,11.0,24.6,0.0,1000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,13.815511557963774,-0.39601347142055005
11.25,39.25,32.25,13.25,24.85,732250.0,28385000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.16137142981684,-0.20727010886173544
15.5,40.0,34.5,14.5,25.45,1905000.0,34920000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.36857031757256,-0.17396245664547405
16.75,50.5,38.25,15.0,25.9,3290000.0,39400000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.489276399648872,0.2923446743821856
18.0,54.0,39.0,16.0,26.8,4620000.0,43000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.57671069691365,0.4477803847247388
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6931471805599453,-1.905960371891067
18.0,34.0,32.0,29.0,25.8,398000.0,22500000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.929025911619092,-0.4404236743755653
10.5,43.0,42.375,23.1,23.4,0.0,0.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.040731847780428446
8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.1972245773362196,-1.5950889512059605
5.25,67.0,58.75,35.375,23.3,10026250.0,215530000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,19.188610673595722,1.0251130231399364
3.770183777256185,15.014278918035703,11.925363127145678,5.604526232048012,0.5126959555693243,7071344.0,181470489.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,19.016603608918388,-1.2835834008729106
1.0,44.0,46.0,29.0,22.6,1390000.0,45000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.622173069956816,0.0036783551745867595
3.0,62.0,50.25,30.0,22.975,3292500.0,104475000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.46445837586992,0.8030620083648604
4.0,68.5,56.5,35.0,23.45,11145000.0,179250000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,19.004292043022804,1.0917283275724592
6.25,72.5,62.75,39.5,23.525,15262500.0,255112500.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,19.357215186223403,1.26936913939252
12.0,93.0,81.0,44.0,24.1,19690000.0,617290000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,20.240849489274083,2.1797782999703315
8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.1972245773362196,-1.5950889512059605
12.875,44.5,42.25,20.125,24.4375,3148125.0,45087499.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.624115604193932,0.02588345665209436
1.5526475085202969,2.7774602993176543,9.09866552224634,2.948970764763288,1.0795997935743198,2483610.0,44413267.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.609048811590842,-1.827022999253888
11.0,41.0,33.0,15.0,22.3,0.0,5800000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,15.573368647930426,-0.12955225369045884
11.75,42.75,37.5,18.75,24.3,717750.0,19875000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.804973268819133,-0.05183439851918224
13.0,44.0,41.0,20.0,24.5,3600000.0,26000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.073607134447293,0.0036783551745867595
14.0,45.75,43.0,22.25,24.8,4880000.0,58575000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.885818559430263,0.08139621034586336
15.0,49.0,63.0,24.0,26.2,6700000.0,128699999.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.672994672566354,0.22572936994966278
8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.1972245773362196,-1.5950889512059605
11.125,49.25,48.25,24.5,23.7875,4954125.0,99312500.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.413782012330433,0.23683192068841658
3.720119045714225,8.79529094783924,8.77903346453518,3.4641016151377544,0.5303300858899109,4550632.0,65301153.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.994520266372284,-1.5597699188041334
7.0,36.0,32.0,18.0,23.1,0.0,30500000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.233237274364523,-0.35160326846553486
8.0,45.0,46.25,23.25,23.35,758750.0,56325000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.846649062036686,0.048088558129601965
10.5,49.0,47.5,25.5,23.85,4340000.0,91245000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.329058765364557,0.22572936994966278
13.0,55.25,51.5,26.5,24.15,9095000.0,118427500.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.589811525402684,0.5032931384185078
17.0,61.0,60.0,28.0,24.5,11060000.0,236200000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,19.280189465961236,0.7586518054098452
3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.3862943611198906,-1.8171399659810366
15.666666666666666,35.333333333333336,44.333333333333336,25.33333333333333,24.03333333333333,2954000.0,42650000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.56853785534862,-0.3812100704355449
4.932882862316248,14.46835627614047,8.504900548115383,4.618802153517007,0.9504384952922162,2536652.0,25568486.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.0568711746133,-1.307827936197216
10.0,26.0,38.0,20.0,23.1,142000.0,22150000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.913348099602146,-0.7957052980156869
14.0,27.0,39.5,24.0,23.55,1896000.0,28325000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.159255400182843,-0.7512950950606717
18.0,28.0,41.0,28.0,24.0,3650000.0,34500000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.356469910987094,-0.7068848921056565
18.5,40.0,47.5,28.0,24.5,4360000.0,52900000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.783913915732118,-0.17396245664547405
19.0,52.0,54.0,28.0,25.0,5070000.0,71300000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.08240689940977,0.35895997881470837
2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0986122886681098,-1.8615501689360516
18.0,26.5,33.0,20.0,24.25,150000.0,69845000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,18.061789073461206,-0.7735001965381793
2.8284271247461903,14.849242404917495,1.4142135623730951,1.4142135623730951,0.6363961030678917,98994.0,38968654.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.47826816299077,-1.2909127059154781
16.0,16.0,32.0,19.0,23.8,80000.0,42290000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.560061233094924,-1.239807327565839
17.0,21.25,32.5,19.5,24.025,115000.0,56067500.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.842066897818224,-1.006653762052009
19.0,31.75,33.5,20.5,24.475,185000.0,83622500.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,18.241823192558076,-0.5403466310243494
20.0,37.0,34.0,21.0,24.7,220000.0,97400000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,18.394336778879705,-0.30719306551051967
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6931471805599453,-1.905960371891067
18.0,34.0,40.0,21.0,24.7,0.0,44700000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.615484081955163,-0.4404236743755653
10.5,43.0,42.375,23.1,23.4,0.0,0.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.040731847780428446
3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.3862943611198906,-1.8171399659810366
15.0,42.66666666666666,44.0,22.0,22.433333333333337,2393333.0,83346666.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,18.238519178359137,-0.055535248765433934
5.291502622129181,14.571661996262929,6.928203230275509,7.937253933193772,0.3511884584284244,245424.0,64457121.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.981510785511198,-1.3032401082001634
9.0,31.0,40.0,16.0,22.1,2140000.0,15000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.52356082573315,-0.5736542832406109
13.0,34.5,40.0,17.5,22.25,2275000.0,53500000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.795192230557824,-0.41821857289805764
17.0,38.0,40.0,19.0,22.4,2410000.0,92000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,18.33729914588288,-0.2627828625555045
